Generation,Max Fitness,Mean Fitness,Median Fitness,Min Fitness
37,0.34,0.3333333333333334,0.3333333333333333,0.32666666666666666
38,0.34,0.3334666666666668,0.3333333333333333,0.3333333333333333
39,0.34,0.33320000000000005,0.3333333333333333,0.32666666666666666
40,0.34,0.3334000000000001,0.3333333333333333,0.3333333333333333
41,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
42,0.3333333333333333,0.33320000000000005,0.3333333333333333,0.32666666666666666
43,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
44,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
45,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
46,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
47,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
48,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
49,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
50,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
51,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
52,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
53,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
54,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
55,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
56,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
57,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
58,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
59,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
60,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
61,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
62,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
63,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
64,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
65,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
66,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
67,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
68,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
69,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
70,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
71,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
72,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
73,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
74,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
75,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
76,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
77,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
78,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
79,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
80,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
81,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
82,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
83,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
84,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
85,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
86,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
87,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
88,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
89,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
90,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
91,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
92,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
93,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
94,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
95,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
96,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
97,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
98,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
99,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
100,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
101,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
102,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
103,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
104,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
105,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
106,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
107,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
108,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
109,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
110,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
111,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
112,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
113,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
114,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
115,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
116,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
117,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
118,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
119,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
120,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
121,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
122,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
123,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
124,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
125,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
126,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
127,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
128,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
129,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
130,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
131,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
132,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
133,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
134,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
135,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
136,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
137,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
138,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
139,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
140,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
141,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
142,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
143,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
144,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
145,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
146,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
147,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
148,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
149,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
150,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
151,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
152,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
153,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
154,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
155,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
156,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
157,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
158,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
159,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
160,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
161,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
162,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
163,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
164,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
165,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
166,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
167,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
168,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
169,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
170,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
171,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
172,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
173,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
174,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
175,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
176,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
177,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
178,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
179,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
180,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
181,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
182,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
183,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
184,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
185,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
186,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
187,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
188,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
189,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
190,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
191,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
192,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
193,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
194,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
195,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
196,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
197,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
198,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
199,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333333
